20:38:05,e-puck(1),CardboardBox,Repeat,"(2.35, 0.02)",e-puck(1)
20:38:05,e-puck(1),CardboardBox,Repeat,"(2.35, 0.02)",e-puck(1)
20:38:07,e-puck,PlasticCrate,Repeat,"(-0.75, -0.56)",e-puck
20:38:07,e-puck,PlasticCrate,Repeat,"(-0.75, -0.56)",e-puck
20:38:28,e-puck(2),PlasticCrate,1,"(1.23, 1.67)",First
20:38:28,e-puck(2),PlasticCrate,Repeat,"(1.23, 1.67)",e-puck(2)
20:38:32,e-puck(1),CardboardBox,Repeat,"(1.85, -0.36)",e-puck(1)
20:38:32,e-puck(1),CardboardBox,Repeat,"(1.85, -0.36)",e-puck(1)
20:38:34,e-puck(3),Cat,1,"(2.24, -1.62)",First
20:38:39,e-puck(3),Cat,Repeat,"(2.41, -1.27)",e-puck(3)
20:38:39,e-puck(3),Cat,Repeat,"(2.41, -1.27)",e-puck(3)
20:38:43,e-puck(3),Cat,Repeat,"(2.04, -0.95)",e-puck(3)
20:39:33,e-puck(2),WoodenBox,1,"(1.15, 0.22)",First
20:39:33,e-puck(2),WoodenBox,Repeat,"(1.15, 0.22)",e-puck(2)
20:39:33,e-puck(2),WoodenBox,Repeat,"(1.15, 0.22)",e-puck(2)
20:39:33,e-puck(2),WoodenBox,Repeat,"(1.15, 0.22)",e-puck(2)
20:44:45,e-puck(2),WoodenBox,1,"(0.65, 1.04)",First
20:44:45,e-puck(2),WoodenBox,Repeat,"(0.65, 1.04)",e-puck(2)
20:44:45,e-puck(2),WoodenBox,Repeat,"(0.65, 1.04)",e-puck(2)
20:44:45,e-puck(2),WoodenBox,Repeat,"(0.65, 1.04)",e-puck(2)
20:44:45,e-puck(2),WoodenBox,Repeat,"(0.65, 1.04)",e-puck(2)
20:44:45,e-puck(2),WoodenBox,Repeat,"(0.65, 1.04)",e-puck(2)
20:45:02,e-puck,PlasticCrate,1,"(0.96, 1.05)",First
20:45:02,e-puck,PlasticCrate,Repeat,"(0.96, 1.05)",e-puck
20:45:06,e-puck,PlasticCrate,Repeat,"(0.39, 0.72)",e-puck
20:45:06,e-puck,PlasticCrate,Repeat,"(0.39, 0.72)",e-puck
20:45:09,e-puck(1),CardboardBox,1,"(0.72, 1.28)",First
20:45:09,e-puck(1),CardboardBox,Repeat,"(0.72, 1.28)",e-puck(1)
20:45:13,e-puck(1),WoodenBox,1,"(0.67, 1.39)",First
20:45:13,e-puck(1),WoodenBox,Repeat,"(0.67, 1.39)",e-puck(1)
20:45:22,e-puck(3),OilBarrel,1,"(0.73, 0.43)",First
20:45:22,e-puck(3),OilBarrel,Repeat,"(0.73, 0.43)",e-puck(3)
20:45:26,e-puck(3),OilBarrel,Repeat,"(1.38, 0.51)",e-puck(3)
20:45:26,e-puck(3),OilBarrel,Repeat,"(1.38, 0.51)",e-puck(3)
20:45:38,e-puck(1),CardboardBox,Repeat,"(2.00, 1.90)",e-puck(1)
20:45:38,e-puck(1),CardboardBox,Repeat,"(2.00, 1.90)",e-puck(1)
20:45:42,e-puck(1),CardboardBox,Repeat,"(1.58, 2.17)",e-puck(1)
20:45:42,e-puck(1),CardboardBox,Repeat,"(1.58, 2.17)",e-puck(1)
20:45:46,e-puck(1),CardboardBox,Repeat,"(1.13, 1.52)",e-puck(1)
20:45:46,e-puck(1),CardboardBox,Repeat,"(1.13, 1.52)",e-puck(1)
20:45:47,e-puck(2),WoodenBox,Repeat,"(2.91, 2.80)",e-puck(2)
20:45:47,e-puck(2),WoodenBox,Repeat,"(2.91, 2.80)",e-puck(2)
20:45:51,e-puck(2),WoodenBox,Repeat,"(3.00, 2.87)",e-puck(2)
20:45:51,e-puck(2),WoodenBox,Repeat,"(3.00, 2.87)",e-puck(2)
20:45:55,e-puck(2),WoodenBox,Repeat,"(3.09, 2.87)",e-puck(2)
20:45:55,e-puck(2),WoodenBox,Repeat,"(3.09, 2.87)",e-puck(2)
20:45:56,e-puck(3),Cat,1,"(-0.12, 1.00)",First
20:46:00,e-puck(3),Cat,Repeat,"(-0.11, 1.29)",e-puck(3)
20:46:04,e-puck(3),Cat,Repeat,"(0.68, 1.12)",e-puck(3)
20:46:04,e-puck,WoodenBox,1,"(-2.49, 3.37)",First
20:46:04,e-puck,WoodenBox,Repeat,"(-2.49, 3.37)",e-puck
20:46:08,e-puck(3),Cat,Repeat,"(0.94, 0.28)",e-puck(3)
20:46:08,e-puck(3),Cat,Repeat,"(0.94, 0.28)",e-puck(3)
20:46:08,e-puck(3),Cat,Repeat,"(0.94, 0.28)",e-puck(3)
20:46:08,e-puck,WoodenBox,Repeat,"(-1.54, 2.72)",e-puck
20:46:08,e-puck,WoodenBox,Repeat,"(-1.54, 2.72)",e-puck
20:46:14,e-puck(1),WoodenBox,Repeat,"(3.50, 1.67)",e-puck(1)
20:46:14,e-puck(1),WoodenBox,Repeat,"(3.50, 1.67)",e-puck(1)
20:46:18,e-puck(1),PlasticCrate,1,"(4.40, 2.16)",First
20:46:18,e-puck(1),PlasticCrate,Repeat,"(4.40, 2.16)",e-puck(1)
20:46:44,e-puck(1),PlasticCrate,Repeat,"(4.30, -0.12)",e-puck(1)
20:46:44,e-puck(1),PlasticCrate,Repeat,"(4.30, -0.12)",e-puck(1)
20:46:46,e-puck,CardboardBox,1,"(-2.75, 4.27)",First
20:46:46,e-puck,CardboardBox,Repeat,"(-2.75, 4.27)",e-puck
20:46:47,e-puck(3),OilBarrel,Repeat,"(0.84, 0.29)",e-puck(3)
20:46:47,e-puck(3),OilBarrel,Repeat,"(0.84, 0.29)",e-puck(3)
20:46:52,e-puck(3),OilBarrel,Repeat,"(0.85, -0.66)",e-puck(3)
20:46:52,e-puck(3),OilBarrel,Repeat,"(0.85, -0.66)",e-puck(3)
20:46:56,e-puck(3),OilBarrel,Repeat,"(0.56, -0.28)",e-puck(3)
20:46:56,e-puck(3),OilBarrel,Repeat,"(0.56, -0.28)",e-puck(3)
20:47:00,e-puck(3),OilBarrel,Repeat,"(-0.03, -0.27)",e-puck(3)
20:47:00,e-puck(3),OilBarrel,Repeat,"(-0.03, -0.27)",e-puck(3)
20:47:08,e-puck(2),PlasticCrate,1,"(6.31, 3.89)",First
20:47:08,e-puck(2),PlasticCrate,Repeat,"(6.31, 3.89)",e-puck(2)
20:47:17,e-puck(1),PlasticCrate,Repeat,"(4.61, 1.22)",e-puck(1)
20:47:17,e-puck(1),PlasticCrate,Repeat,"(4.61, 1.22)",e-puck(1)
20:47:19,e-puck,CardboardBox,Repeat,"(-2.00, 4.34)",e-puck
20:47:19,e-puck,CardboardBox,Repeat,"(-2.00, 4.34)",e-puck
20:47:24,e-puck,CardboardBox,Repeat,"(-2.88, 4.53)",e-puck
20:47:24,e-puck,CardboardBox,Repeat,"(-2.88, 4.53)",e-puck
20:47:33,e-puck(1),CardboardBox,Repeat,"(4.77, 0.69)",e-puck(1)
20:47:33,e-puck(1),CardboardBox,Repeat,"(4.77, 0.69)",e-puck(1)
20:47:37,e-puck(1),CardboardBox,Repeat,"(4.80, 0.86)",e-puck(1)
20:47:37,e-puck(1),CardboardBox,Repeat,"(4.80, 0.86)",e-puck(1)
20:47:57,e-puck,OilBarrel,1,"(-0.59, 4.19)",First
20:47:57,e-puck,OilBarrel,Repeat,"(-0.59, 4.19)",e-puck
20:48:01,e-puck(2),PlasticCrate,Repeat,"(5.85, 2.29)",e-puck(2)
20:48:01,e-puck(2),PlasticCrate,Repeat,"(5.85, 2.29)",e-puck(2)
20:48:04,e-puck(1),CardboardBox,Repeat,"(5.46, 0.98)",e-puck(1)
20:48:04,e-puck(1),CardboardBox,Repeat,"(5.46, 0.98)",e-puck(1)
